sku,store,saledate,stype,total_quantity_returned,total_refunds
5264778,3802,2005-04-09,R,1,52.930
5266023,5302,2004-12-28,R,1,34.500
5266052,4309,2004-10-21,R,1,19.990
5266423,802,2004-12-20,R,1,49.500
5266462,402,2005-02-22,R,1,24.500
5266618,9804,2005-01-01,R,1,4.000
5266821,3003,2005-01-11,R,1,29.990
5266954,4607,2005-02-01,R,1,11.200
5266997,1007,2005-07-14,R,1,39.000
5266997,2207,2005-02-18,R,1,39.000
5266997,6403,2005-06-18,R,1,39.000
5267353,402,2005-06-26,R,1,39.530
5267353,6703,2005-07-25,R,1,29.990
5267411,7404,2005-07-10,R,1,29.990
5267421,2604,2005-02-13,R,1,37.500
5267523,1402,2005-05-27,R,1,49.000
5267523,5302,2005-05-24,R,1,49.000
5268053,9204,2005-06-13,R,1,42.000
5268119,1107,2005-05-02,R,1,46.000
5268239,3704,2005-04-27,R,1,4.000
5268351,4403,2004-12-25,R,1,49.990
5268370,9402,2005-04-05,R,1,82.000
5268587,2303,2005-05-27,R,1,19.000
5268597,1509,2005-04-21,R,1,0.000
5268597,2609,2005-04-09,R,1,0.000
5268597,6403,2005-04-06,R,1,0.000
5268597,9503,2005-04-21,R,1,0.900
5268660,1104,2005-07-28,R,1,29.990
5268660,5304,2005-08-07,R,1,29.990
5268697,2707,2005-05-22,R,1,24.000
5269026,604,2005-08-19,R,1,34.000
5269026,4504,2005-05-30,R,1,34.000
5269151,5504,2005-03-08,R,1,12.060
5269406,9503,2005-06-27,R,1,50.000
5269524,5904,2004-11-26,R,1,20.000
5269524,8402,2004-09-19,R,1,20.000
5269865,4903,2005-08-21,R,1,30.000
5269969,2109,2005-05-07,R,1,4.990
5270014,6903,2005-06-22,R,1,29.000
5270139,1403,2005-07-22,R,1,58.500
5270190,107,2005-08-26,R,1,19.500
5270190,703,2005-03-25,R,1,39.000
5270190,1509,2004-10-04,R,1,39.000
5270190,2702,2005-07-17,R,1,39.000
5270227,3407,2005-07-18,R,1,19.000
5270299,4202,2005-08-05,R,1,20.000
5270378,3704,2005-07-26,R,1,42.000
5270731,2407,2005-06-14,R,1,5.000
5270865,1207,2004-10-01,R,1,26.000
5270865,8602,2005-08-09,R,1,26.000
5271179,604,2004-10-12,R,1,78.000
5271179,4309,2004-08-22,R,1,73.000
5272634,509,2004-11-18,R,1,32.500
5272904,3102,2004-12-25,R,1,23.500
5273288,7104,2005-06-27,R,1,24.500
5273819,8504,2004-09-02,R,1,20.000
5273819,9402,2005-06-23,R,1,20.000
5273940,509,2004-10-03,R,1,16.990
5274152,409,2004-10-10,R,1,59.000
5274494,4302,2004-12-29,R,1,22.500
5274780,8902,2005-05-09,R,1,42.000
5276127,2704,2005-05-09,R,1,12.500
5276353,7202,2005-07-25,R,1,19.990
5276997,7704,2005-04-11,R,1,39.000
5277364,6203,2005-08-24,R,1,22.000
5277369,107,2005-04-02,R,1,25.000
5277369,2204,2005-06-17,R,1,20.000
5278086,107,2005-07-19,R,1,32.160
5278119,204,2005-06-06,R,1,46.000
5278362,209,2005-07-26,R,1,2.000
5278362,1709,2005-06-29,R,1,2.000
5278362,2007,2005-07-08,R,1,2.000
5278362,2609,2005-07-30,R,1,2.000
5278362,4803,2005-07-28,R,1,1.400
5278473,203,2005-07-26,R,1,6.500
5278473,2102,2005-07-10,R,1,13.000
5278553,6109,2005-04-02,R,1,66.000
5279026,1904,2005-07-19,R,1,34.000
5279122,3002,2005-06-30,R,1,29.000
5279206,5002,2005-06-18,R,1,37.500
5279206,5403,2005-08-21,R,1,25.000
5279406,3909,2005-08-10,R,1,25.000
5280329,709,2005-07-22,R,1,20.000
5280731,8709,2005-06-19,R,1,5.000
5281074,2409,2005-07-09,R,1,18.000
5281179,3307,2004-12-22,R,1,78.000
5281332,504,2005-07-06,R,1,39.990
5281664,7702,2005-01-16,R,1,74.500
5281664,9503,2005-01-26,R,1,37.250
5283785,9804,2004-11-02,R,1,29.990
5283985,2704,2004-11-23,R,1,69.000
5286618,1107,2004-09-26,R,1,4.000
5286687,2502,2005-01-06,R,1,30.000
5286961,809,2005-02-24,R,1,6.300
5286994,4107,2005-01-18,R,1,19.990
5286999,1509,2005-03-29,R,1,15.000
5287029,9709,2005-04-16,R,1,44.500
5287364,409,2005-06-19,R,1,44.000
5287369,107,2005-04-03,R,1,25.000
5287419,504,2005-07-04,R,1,45.000
5287519,3502,2005-08-13,R,1,10.000
5287532,3507,2005-07-19,R,1,18.500
5288239,304,2005-02-10,R,1,4.000
5288239,1203,2004-12-09,R,1,4.000
5288429,9302,2005-06-24,R,1,30.000
5288527,6002,2004-10-09,R,1,50.000
5288527,7604,2005-08-08,R,1,50.000
5288548,9103,2005-05-17,R,1,22.400
5288553,7103,2005-04-27,R,1,30.800
5288578,2009,2005-02-23,R,1,64.500
5288592,4307,2005-02-18,R,1,20.000
5288648,7602,2005-03-05,R,1,22.110
5288648,9002,2005-02-24,R,1,22.110
5288779,7707,2005-08-21,R,1,14.990
5289004,307,2005-07-16,R,1,6.000
5289206,3802,2005-07-06,R,1,37.500
5289413,1007,2005-07-13,R,1,1.990
5289524,4103,2005-01-11,R,1,45.000
5289751,2009,2005-06-17,R,1,56.000
5289792,8602,2005-07-22,R,1,25.460
5290145,6109,2005-06-06,R,1,19.000
5290376,3504,2005-07-15,R,1,60.000
5290865,3402,2005-04-09,R,1,26.000
5291034,4403,2005-07-24,R,1,31.750
5291034,8602,2004-08-23,R,1,31.750
5291167,103,2005-03-01,R,1,59.500
5291167,8503,2005-08-03,R,1,34.990
5291167,8702,2004-08-26,R,1,39.990
5291320,5302,2004-12-05,R,1,59.500
5291467,5804,2005-05-08,R,1,18.500
5291794,2204,2005-06-24,R,1,11.250
5292289,4704,2005-04-28,R,1,32.000
5293499,304,2005-05-27,R,1,13.990
5293499,4409,2005-01-01,R,1,13.990
5293886,8802,2005-03-14,R,1,80.000
5293985,2907,2004-08-05,R,1,20.000
5294026,7007,2005-08-11,R,1,9.990
5294780,309,2005-05-09,R,1,33.600
5296023,7302,2005-02-18,R,1,17.250
5296131,1407,2005-05-10,R,1,16.000
5296131,4209,2004-09-18,R,1,15.500
5296149,4707,2005-04-19,R,1,49.990
5296370,1502,2005-03-13,R,1,89.500
5296994,3509,2005-02-25,R,1,9.000
5297364,409,2005-05-13,R,1,44.000
5297369,507,2005-02-20,R,1,25.000
5297369,2804,2005-03-07,R,1,20.000
5297369,8402,2005-04-09,R,1,20.000
5297412,7507,2005-04-21,R,1,65.000
5297584,8007,2005-08-13,R,1,69.500
5297998,9309,2004-11-19,R,1,20.000
5298283,2007,2005-06-02,R,1,17.990
5298283,3704,2005-05-13,R,1,17.990
5298429,7404,2005-07-04,R,1,46.000
5298472,6202,2005-07-13,R,1,14.990
5298472,6604,2005-08-04,R,1,9.990
5298481,8402,2005-06-25,R,1,25.500
5298592,7007,2005-05-29,R,1,9.990
5298671,1403,2005-08-12,R,1,36.750
5298671,2907,2005-06-17,R,1,49.000
5298671,4404,2005-05-22,R,1,49.000
5298847,6402,2005-06-29,R,1,8.000
5298930,2503,2005-07-20,R,1,40.000
5298930,7103,2005-05-06,R,1,40.000
5298954,5802,2005-08-03,R,1,49.000
5299004,4307,2005-06-23,R,1,19.990
5299062,6109,2005-08-04,R,1,14.990
5299441,5303,2005-08-18,R,1,26.990
5299468,3709,2005-08-16,R,1,18.000
5299557,7902,2005-07-29,R,1,26.130
5299666,4404,2005-05-12,R,1,59.990
5300135,4207,2005-03-02,R,1,9.750
5300299,7007,2005-08-14,R,1,20.000
5300865,6102,2004-11-25,R,1,26.000
5301148,7307,2005-07-19,R,1,22.000
5301456,9209,2005-03-09,R,1,14.750
5301781,5002,2004-12-27,R,1,31.200
5302816,5502,2005-01-16,R,1,89.000
5304246,5404,2004-11-12,R,1,37.500
5304438,2103,2005-07-28,R,1,3.990
5306131,1203,2004-08-27,R,1,15.500
5306440,5302,2004-11-21,R,1,79.000
5306444,2102,2004-12-13,R,1,19.500
5306444,7107,2004-09-29,R,1,19.500
5306483,6904,2005-01-25,R,1,20.000
5306841,809,2005-02-23,R,1,8.500
5306875,1402,2005-02-17,R,1,36.180
5307362,7204,2005-06-10,R,1,29.990
5307532,1207,2005-03-13,R,1,18.500
5307532,2503,2004-11-28,R,1,18.500
5307532,5102,2004-11-13,R,1,13.870
5307532,5602,2005-07-30,R,1,18.500
5307532,7507,2005-01-12,R,1,18.500
5307532,8109,2004-12-23,R,1,18.500
5307562,6403,2005-08-26,R,1,9.500
5307628,2407,2005-02-11,R,1,18.000
5307715,9503,2005-03-21,R,1,42.000
5308331,903,2005-04-22,R,1,39.990
5308426,9202,2005-04-14,R,1,39.000
5308507,5203,2005-07-30,R,1,29.990
5308564,6703,2005-04-22,R,1,28.500
5308814,4803,2005-07-15,R,1,19.990
5308814,6002,2005-03-15,R,1,80.000
5308824,1609,2005-08-05,R,1,82.000
5308824,2407,2005-06-14,R,1,65.600
5308836,6102,2005-07-17,R,1,19.990
5309192,9302,2004-09-21,R,1,30.000
5309192,9806,2005-03-30,R,2,45.000
5309206,4007,2005-07-22,R,1,25.000
5309524,107,2005-06-20,R,1,30.000
5309557,6604,2005-05-24,R,1,39.000
5309572,5202,2005-07-28,R,1,17.490
5309905,107,2005-01-19,R,1,4.000
5309905,907,2004-10-20,R,1,3.240
5309905,1002,2005-01-07,R,1,4.000
5309905,2702,2004-12-09,R,1,4.000
5309905,3409,2004-09-02,R,1,4.000
5309905,3909,2005-01-26,R,1,4.000
5309905,4603,2004-08-25,R,1,4.000
5309905,5803,2005-05-19,R,1,4.000
5309905,8602,2005-08-13,R,1,4.000
5309905,9503,2004-12-30,R,1,4.000
5310217,8803,2005-02-24,R,1,49.000
5310296,4804,2005-06-06,R,1,12.000
5310296,9504,2005-04-03,R,1,6.990
5310523,1207,2005-06-08,R,1,53.500
5311074,204,2005-04-19,R,1,18.000
5313819,7002,2005-02-27,R,1,20.000
5314023,2103,2005-02-04,R,1,17.000
5314891,2007,2004-12-28,R,1,45.000
5314891,3409,2005-01-31,R,1,45.000
5314891,6002,2005-01-06,R,1,45.000
5316131,1509,2004-12-10,R,1,15.500
5316383,1207,2005-04-28,R,1,48.000
5316383,7507,2005-04-03,R,1,48.000
5317159,7503,2004-10-06,R,1,35.000
5317369,7204,2005-06-27,R,1,15.000
5317369,9303,2005-05-01,R,1,16.000
5317473,1509,2005-05-09,R,1,28.000
5317532,4103,2004-08-09,R,1,18.500
5317532,8402,2005-02-22,R,1,18.500
5317606,6009,2005-02-28,R,1,17.000
5317715,709,2005-07-14,R,1,10.500
5318048,3607,2005-06-07,R,1,11.720
5318048,4409,2005-03-22,R,1,25.000
5318135,3807,2005-07-28,R,1,27.670
5318202,6402,2005-07-22,R,1,11.990
5318310,4907,2005-07-29,R,1,49.990
5318342,709,2005-08-26,R,1,46.000
5318847,1302,2005-07-30,R,1,16.000
5318847,3202,2005-08-08,R,1,16.000
5318847,9402,2005-04-17,R,1,16.000
5319396,5603,2005-08-24,R,1,29.990
5320018,2303,2005-08-21,R,1,20.470
5322233,9806,2004-12-02,R,1,50.250
5323041,4607,2004-08-06,R,1,20.000
5323763,5804,2004-12-19,R,1,49.990
5323940,7407,2005-02-03,R,1,20.000
5324297,4103,2005-01-20,R,1,12.000
5324719,1607,2005-07-08,R,1,9.500
5324760,6202,2005-07-28,R,1,21.440
5326387,709,2005-01-05,R,1,29.990
5327355,3609,2005-03-10,R,1,6.120
5327429,902,2005-05-03,R,1,49.000
5327486,7907,2005-03-01,R,1,13.750
5327532,1807,2005-03-24,R,1,18.500
5327532,6102,2005-06-04,R,1,13.870
5327848,502,2005-01-05,R,1,18.000
5327848,507,2005-04-07,R,1,9.000
5327956,603,2005-07-29,R,1,11.000
5328086,8204,2005-06-03,R,1,70.000
5328463,4607,2005-04-30,R,1,72.500
5328488,2502,2005-04-12,R,1,69.500
5328563,1104,2005-07-15,R,1,19.000
5328574,2202,2005-07-21,R,1,18.250
5328660,8302,2005-07-18,R,1,29.990
5328660,9409,2005-08-08,R,1,29.990
5328779,7702,2005-08-04,R,1,29.000
5329105,1002,2005-04-25,R,1,25.000
5329105,2209,2005-05-21,R,1,25.000
5329105,6009,2005-05-15,R,1,25.000
5329105,6604,2005-05-31,R,1,15.990
5329206,4309,2005-08-11,R,1,25.000
5329259,8302,2005-07-01,R,1,21.750
5329905,802,2004-12-27,R,1,0.990
5329905,2502,2005-02-13,R,1,4.000
5329905,8302,2005-03-20,R,1,4.000
5333041,2009,2005-02-03,R,1,20.000
5333041,4507,2005-07-29,R,1,20.000
5333657,7404,2005-02-24,R,1,11.720
5334068,7404,2005-03-01,R,1,5.000
5334600,3802,2005-02-22,R,1,17.250
5334812,409,2005-04-12,R,1,20.000
5334814,7902,2004-12-27,R,1,42.000
5336309,209,2004-12-27,R,1,49.990
5336366,5103,2005-03-25,R,1,20.000
5336366,9303,2005-08-02,R,1,10.490
5336642,5604,2005-08-19,R,1,12.000
5337383,5502,2005-02-15,R,1,79.060
5337391,8002,2005-04-27,R,1,12.250
5337392,3304,2004-11-13,R,1,9.990
5337472,509,2005-02-18,R,1,16.000
5337532,9503,2004-11-02,R,1,13.870
5337727,5103,2005-08-26,R,1,19.750
5337928,6503,2005-02-15,R,1,25.000
5337928,7503,2005-03-06,R,1,25.000
5338034,7007,2005-08-13,R,1,7.250
5338116,3704,2005-05-08,R,1,16.990
5338165,2707,2005-03-20,R,1,199.000
5338174,2609,2005-08-09,R,1,10.490
5338196,604,2005-02-05,R,1,32.000
5338220,3603,2005-05-21,R,1,19.990
5338342,3307,2005-07-21,R,1,61.640
5338509,7804,2005-08-04,R,1,19.990
5338613,1403,2005-05-13,R,1,44.000
5338797,7707,2005-06-17,R,1,28.800
5338966,2207,2005-06-16,R,1,13.500
5338966,3504,2005-07-28,R,1,13.500
5338966,3909,2005-04-04,R,1,13.500
5338966,8503,2005-05-07,R,1,13.500
5339131,1602,2005-03-31,R,1,36.000
5339867,4707,2005-05-27,R,1,90.000
5339905,907,2005-01-07,R,1,4.000
5340092,304,2005-08-22,R,1,34.000
5340092,1703,2005-08-24,R,1,29.000
5340092,1807,2005-08-05,R,1,29.000
5340092,3407,2005-08-05,R,1,29.000
5341456,209,2005-04-30,R,1,39.990
5342068,309,2004-10-10,R,1,12.250
5342096,2704,2004-12-14,R,1,22.000
5342950,303,2004-09-03,R,1,12.000
5344725,3603,2005-01-21,R,1,16.000
5346048,1602,2004-12-25,R,1,110.000
5346149,8109,2005-03-23,R,1,68.000
5346258,7703,2005-05-12,R,1,13.300
5346366,809,2005-03-14,R,1,20.000
5346790,9603,2004-11-28,R,1,32.000
5347179,4202,2005-05-07,R,1,22.000
5347496,3807,2005-08-12,R,1,24.370
5347562,8309,2005-08-24,R,1,38.000
5348034,1607,2005-07-01,R,1,7.250
5348138,9202,2005-05-11,R,1,20.990
5348236,2402,2005-03-30,R,1,34.990
5348441,7002,2005-04-27,R,1,54.000
5348488,2702,2005-08-18,R,1,49.990
5348517,2702,2005-04-20,R,1,24.000
5348811,509,2005-05-25,R,1,25.000
5348835,5304,2004-09-18,R,1,4.990
5348962,4407,2005-06-16,R,1,9.990
5349383,2402,2005-08-21,R,1,13.600
5349383,3402,2005-06-07,R,1,23.200
5349406,2704,2005-07-05,R,1,60.000
5349625,1709,2005-06-08,R,1,18.000
5349659,4307,2005-06-28,R,1,15.000
5349898,2402,2005-08-25,R,1,59.990
5349905,2307,2004-12-25,R,1,4.000
5349905,2404,2005-02-28,R,1,0.990
5349907,1509,2005-08-14,R,1,138.000
5350217,6604,2004-09-23,R,1,39.000
5350289,9304,2005-07-08,R,1,51.000
5351189,404,2005-08-13,R,1,30.000
5351456,3609,2005-03-17,R,1,14.750
5351878,8407,2005-06-15,R,1,27.000
5352769,302,2004-10-26,R,1,69.000
5353443,8803,2004-07-31,R,1,74.990
5354251,1002,2005-02-03,R,1,3.000
5354891,9806,2005-03-02,R,1,11.250
5356309,4303,2005-01-21,R,1,79.500
5356366,8202,2005-06-11,R,1,20.000
5356539,4209,2005-05-09,R,1,49.990
5356998,3507,2005-01-10,R,1,57.500
5356998,4007,2005-08-07,R,1,57.500
5357422,807,2005-07-27,R,1,9.990
5357532,1509,2004-09-02,R,1,18.500
5357532,3304,2004-12-26,R,1,18.500
5357539,6302,2005-02-10,R,1,22.000
5357801,7403,2004-12-15,R,1,36.000
5358331,7102,2005-03-28,R,1,39.530
5358331,9204,2005-08-04,R,1,20.650
5358717,6604,2005-08-26,R,1,6.990
5358766,603,2005-06-30,R,1,55.000
5358924,5103,2005-05-09,R,1,34.000
5358933,4409,2005-06-24,R,1,12.000
5358963,2007,2005-06-10,R,1,48.500
5358963,3007,2005-02-11,R,1,48.500
5358963,4102,2005-05-24,R,1,48.500
5358963,7204,2005-04-02,R,1,48.500
5358963,9302,2005-03-04,R,1,48.500
5359206,5002,2005-07-25,R,1,25.000
5359805,409,2005-06-03,R,1,62.000
5359905,4907,2004-09-22,R,1,0.990
5359905,7304,2004-12-29,R,1,3.250
5359905,8407,2004-11-23,R,1,3.250
5359905,8603,2005-06-05,R,1,4.000
5359994,9503,2004-08-28,R,1,6.000
5361010,6009,2005-03-13,R,1,9.500
5362634,9302,2004-08-06,R,1,30.000
5363041,3303,2005-05-12,R,1,20.000
5363299,6004,2005-07-16,R,1,24.490
5363731,2102,2004-12-11,R,1,5.000
5363750,7104,2004-12-18,R,1,8.250
5363819,1202,2004-11-07,R,1,20.000
5364600,1202,2005-03-23,R,1,17.250
5366038,409,2005-01-09,R,1,98.000
5366087,5404,2005-01-31,R,1,18.200
5366366,1602,2005-07-21,R,1,14.990
5366366,4107,2005-08-16,R,1,10.000
5366642,7707,2005-02-03,R,1,3.000
5366874,409,2005-08-04,R,1,95.000
5367373,304,2005-08-08,R,1,99.000
5367437,3704,2005-06-20,R,1,59.630
5367466,7507,2005-06-19,R,1,19.990
5367642,2402,2005-06-10,R,1,68.000
5367718,9709,2005-07-26,R,1,36.000
5367775,2109,2005-07-08,R,1,19.500
5367775,8503,2005-07-26,R,1,13.650
5368009,3309,2005-05-04,R,1,80.000
5368119,6503,2005-06-27,R,1,46.000
5368379,609,2005-07-26,R,1,15.000
5368666,4707,2005-08-25,R,1,6.300
5368924,8702,2005-05-18,R,1,29.000
5369039,603,2005-04-30,R,1,78.000
5369369,7007,2005-08-22,R,1,21.500
5369417,1104,2004-08-09,R,1,3.000
5369905,709,2005-04-03,R,1,4.000
5369905,2207,2004-12-28,R,1,4.000
5369905,2209,2004-10-06,R,1,4.000
5369905,3802,2005-07-26,R,1,4.000
5369905,5103,2005-07-19,R,1,4.000
5369905,7502,2004-09-12,R,1,4.000
5369905,8309,2004-08-30,R,1,4.000
5369905,8409,2004-10-06,R,1,4.000
5369905,8803,2005-05-30,R,1,4.000
5369905,9103,2004-09-06,R,1,4.000
5370092,6403,2005-08-17,R,1,29.000
5370097,7507,2005-08-18,R,1,29.000
5370190,6009,2005-06-01,R,1,39.000
5371074,703,2005-03-02,R,1,18.000
5372038,304,2005-07-29,R,1,4.000
5372038,2207,2004-08-12,R,1,7.000
5372038,4907,2005-02-04,R,1,6.000
5373481,4407,2005-07-04,R,1,59.000
5373655,1607,2005-04-05,R,1,10.720
5373819,2807,2004-12-27,R,1,20.000
5373819,3109,2004-11-28,R,1,20.000
5374155,3009,2004-12-29,R,1,39.000
5374434,9204,2005-07-13,R,1,15.000
5374544,4504,2005-01-22,R,1,12.000
5376618,107,2005-02-19,R,1,4.000
5376618,2504,2004-11-06,R,1,4.000
5376816,1107,2004-09-22,R,1,34.000
5376816,7907,2005-02-15,R,1,34.000
5376816,8007,2004-12-03,R,1,34.000
5376816,9503,2005-03-18,R,1,34.000
5376829,8902,2005-08-05,R,1,22.400
5377466,8007,2005-07-30,R,1,19.990
5377813,3603,2005-08-06,R,1,19.750
5378146,1807,2005-05-26,R,1,49.000
5378151,1909,2005-06-13,R,1,24.990
5378274,5404,2005-06-24,R,1,79.000
5378660,3409,2005-06-28,R,1,29.990
5378891,2203,2005-05-09,R,1,32.000
5378962,3707,2005-02-15,R,1,12.000
5379165,7807,2005-05-18,R,1,74.000
5379178,6202,2005-06-27,R,1,9.750
5379206,6002,2005-08-05,R,1,17.500
5379206,8109,2005-06-23,R,1,37.500
5379241,7502,2005-08-02,R,1,32.160
5379468,2103,2004-11-14,R,1,18.000
5379905,2609,2004-11-04,R,1,0.990
5379905,3307,2005-07-25,R,1,4.000
5379905,4409,2004-08-08,R,1,4.000
5379905,4802,2005-05-11,R,1,4.000
5379905,5204,2004-12-27,R,1,0.990
5379905,5404,2005-01-19,R,1,4.000
5379905,5503,2004-08-26,R,1,0.990
5379994,4004,2004-12-11,R,1,6.000
5380018,7907,2005-07-01,R,1,19.990
5380092,1002,2005-08-04,R,1,29.000
5380297,2504,2004-10-07,R,1,79.000
5380885,3409,2005-08-10,R,1,27.000
5383173,7404,2004-10-07,R,1,22.000
5383655,8302,2004-09-12,R,1,16.000
5386597,504,2005-05-06,R,1,30.000
5386625,6002,2005-02-24,R,1,13.500
5386691,1007,2005-01-24,R,1,7.490
5386816,307,2005-04-23,R,1,34.000
5386816,4202,2005-02-08,R,1,17.000
5386998,6402,2005-04-17,R,1,57.500
5387273,3807,2005-03-25,R,1,25.250
5387364,5103,2005-08-26,R,1,22.000
5387391,704,2005-01-28,R,1,32.000
5387539,5302,2004-12-22,R,1,44.000
5387625,4703,2005-08-09,R,1,10.320
5387676,7103,2005-03-02,R,1,20.000
5387873,7003,2005-06-17,R,1,19.600
5388009,9309,2005-08-10,R,1,40.000
5388065,6109,2004-12-29,R,1,48.000
5388146,4007,2005-05-04,R,1,49.000
5388180,3309,2005-02-23,R,1,81.250
5388180,4309,2004-08-21,R,1,199.990
5388211,5803,2005-05-05,R,1,28.000
5388271,802,2005-07-17,R,1,39.990
5388274,8902,2005-03-15,R,1,139.000
5388459,9304,2005-07-02,R,1,37.500
5389050,5002,2005-06-29,R,1,13.000
5389125,4202,2005-08-25,R,1,32.360
5389559,1707,2005-08-24,R,1,9.000
5390119,3709,2005-07-17,R,1,30.000
5390289,4404,2005-07-26,R,1,58.500
5390289,6304,2005-07-15,R,1,58.500
5391039,6203,2004-11-12,R,1,38.000
5391167,7204,2005-08-23,R,1,39.990
5392521,504,2005-01-21,R,1,3.990
5392521,1007,2004-09-16,R,1,5.000
5392521,1304,2004-08-31,R,1,5.000
5392521,1909,2004-08-15,R,1,3.990
5392521,3609,2005-01-16,R,1,5.000
5392521,7503,2005-01-20,R,1,3.990
5392521,8803,2004-09-19,R,1,5.000
5392521,9304,2005-03-06,R,1,3.990
5392521,9402,2005-06-20,R,1,5.000
5393291,7402,2005-07-16,R,1,23.200
5393392,3109,2004-12-28,R,1,446.250
5393481,2504,2005-06-28,R,1,59.000
5393819,4203,2005-02-08,R,1,20.000
5393819,4303,2005-03-30,R,1,20.000
5394142,8302,2004-11-02,R,1,55.300
5394309,107,2005-06-05,R,1,13.870
5394725,7704,2004-12-03,R,1,16.000
5396071,4003,2005-06-13,R,1,15.000
5396371,2103,2005-05-29,R,1,37.500
5396691,3307,2005-02-03,R,1,3.490
5397031,909,2005-05-12,R,1,42.000
5397466,3202,2005-04-22,R,1,20.000
5397727,2104,2005-08-05,R,1,34.990
5397775,5602,2005-07-16,R,1,39.000
5398004,4903,2005-07-27,R,1,14.750
5398090,4607,2005-03-06,R,1,88.000
5398180,407,2004-10-06,R,1,65.000
5398180,4409,2005-02-18,R,1,43.550
5398180,7804,2005-01-10,R,1,32.500
5398274,3702,2005-07-20,R,1,34.750
5398437,3403,2005-07-15,R,1,7.490
5398454,8102,2005-06-21,R,1,30.000
5398510,1103,2005-06-14,R,1,69.000
5398651,7702,2005-07-08,R,1,6.990
5398891,9103,2005-04-09,R,1,32.000
5398954,407,2005-08-18,R,1,6.300
5398977,2303,2005-04-27,R,1,30.000
5398977,6403,2005-04-23,R,1,30.000
5399131,502,2005-06-26,R,1,3.750
5399485,6009,2005-08-16,R,1,69.000
5401010,3302,2005-07-15,R,1,10.000
5401878,2209,2004-09-29,R,1,35.000
5403041,1909,2004-09-03,R,1,20.000
5403539,3007,2004-11-18,R,1,42.000
5404082,2603,2004-12-19,R,1,9.000
5404426,2404,2005-08-02,R,1,7.990
5404725,2207,2004-08-02,R,1,16.000
5404735,3109,2005-05-17,R,1,9.750
5404780,2804,2004-12-13,R,1,42.000
5406406,7202,2005-02-22,R,1,12.500
5406587,4003,2005-03-21,R,1,9.880
5406688,5402,2004-12-28,R,1,11.900
5406797,1709,2005-03-10,R,1,5.990
5406799,9103,2005-03-28,R,1,46.230
5407159,703,2005-03-02,R,1,12.000
5407233,2707,2005-04-20,R,1,79.000
5407346,4907,2005-05-05,R,1,26.130
5407391,5103,2005-03-05,R,1,32.000
5407778,3502,2005-04-12,R,1,58.000
5408116,8703,2004-12-17,R,1,22.000
5408157,6002,2005-07-28,R,1,12.000
5408283,1007,2005-08-09,R,1,7.590
5408441,5602,2005-07-27,R,1,18.900
5408578,1004,2004-11-28,R,1,22.500
5408594,1202,2005-05-26,R,1,16.500
5408977,2609,2005-01-09,R,1,45.000
5409034,2007,2005-06-15,R,1,71.200
5409051,1004,2004-08-13,R,1,9.750
5409051,7202,2004-07-31,R,1,26.130
5409070,7603,2005-01-12,R,1,38.000
5409076,2707,2005-05-22,R,1,24.000
5409076,4209,2005-08-15,R,1,12.000
5409516,5402,2005-08-05,R,1,34.990
5413539,4502,2004-10-06,R,1,42.000
5413539,6102,2005-07-08,R,1,21.000
5413655,8607,2005-08-13,R,1,8.000
5414286,3604,2005-02-14,R,1,14.000
5414544,6002,2005-03-05,R,1,4.790
5414869,3307,2005-03-11,R,1,16.000
5416521,5504,2004-08-13,R,1,14.000
5416842,7402,2005-02-23,R,1,79.500
5416941,2503,2004-11-27,R,1,26.130
5416941,8507,2005-01-10,R,1,17.000
5417466,5203,2005-08-16,R,1,9.990
5417466,6302,2005-06-07,R,1,20.000
5418009,3609,2005-06-06,R,1,80.000
5418009,7703,2005-06-28,R,1,78.000
5418035,203,2005-07-26,R,1,12.250
5418035,5503,2005-07-24,R,1,12.250
5418241,6002,2005-06-27,R,1,44.000
5418342,2304,2005-06-30,R,1,69.990
5418510,1307,2005-07-22,R,1,46.230
5418660,1104,2005-07-17,R,1,29.990
5418660,2904,2005-08-04,R,1,29.990
5418962,907,2005-07-17,R,1,9.990
5418997,5302,2005-06-30,R,1,79.500
5419132,4202,2005-07-26,R,1,99.000
5419205,4004,2005-07-10,R,1,29.990
5419206,1007,2005-05-13,R,1,50.000
5419228,3407,2005-08-04,R,1,25.320
5420889,4703,2005-08-19,R,1,19.000
5421664,903,2005-02-19,R,1,17.250
5421664,3007,2005-01-07,R,1,17.250
5421878,2007,2005-03-16,R,1,27.000
5422645,7602,2005-01-24,R,1,13.500
5424286,3609,2005-02-17,R,1,14.000
5424286,5502,2005-02-01,R,1,19.600
5424780,1709,2005-01-23,R,1,42.000
5424833,2303,2004-12-12,R,1,35.000
5424833,3502,2005-03-01,R,1,27.990
5424833,7202,2005-02-02,R,1,27.990
5424833,7402,2005-01-15,R,1,27.990
5424870,4802,2005-01-04,R,1,66.000
5424870,8209,2005-02-26,R,1,16.500
5426136,2503,2005-01-21,R,1,34.000
5426642,1009,2005-07-15,R,1,11.000
5427437,8404,2005-05-04,R,1,79.500
5427659,7103,2005-03-17,R,1,34.000
5427659,7603,2005-03-25,R,1,19.990
5427696,7002,2005-06-09,R,1,24.990
5428009,2909,2005-03-31,R,1,80.000
5428010,4704,2005-05-16,R,1,40.000
5428077,6204,2005-03-21,R,1,90.000
5428320,8209,2005-07-13,R,1,3.000
5428393,907,2005-06-11,R,1,14.390
